time,text
9:58:00,"The tower collapsed at 9:58 AM. I The attack killed 2,752 people.—Hart&Moss&Rambow—http://bit.ly/1i2UvMI—#twitterfiction"
9:59:00,"At 9:59 A.M. local time (1:59 A.M. Cape Canaveral time), Moscow Radio crackled onto the air—Burrows—http://bit.ly/1lslRfL—#twitterfiction"
10:00:00,"The strongest, Lowe, sped to the top by 10:00 A.M, turned around, and warned Reid and Cassel—D.Relin—http://bit.ly/1hQc0eK—#twitterfiction"
10:01:00,"The following day, at 10:01 A.M., I stepped through the door to Maxs room—Gemma Townley—http://bit.ly/1fS9qpL—#twitterfiction"
10:02:00,"I got there at 10:02 A.M., paranoid about...those two minutes...first impression—@meganmccafferty—http://bit.ly/1i39Dtu—#twitterfiction"
10:03:00,At 10:03 am. the President of the United States went on the air.—Robert Ludlum—http://bit.ly/1d8DNqT—#twitterfiction
10:04:00,It was 10:04 am. Kay looked at his watch for what seemed like the hundredth time—Freeze—http://bit.ly/1km6Hsg—#twitterfiction
10:05:00,It was 10:05 AM. when he parked his Corvette on the street in North Park—Joseph Wambaugh—http://bit.ly/1eE0LaD—#twitterfiction
10:06:00,"At 10:06 am., the reply station responded that it was receiving him “rather weakly”—Ben Macintyre—http://bit.ly/1bWuJae—#twitterfiction"
10:07:00,"At 10:07 am United Flight 93, with 44 people onboard, dived into a corn field—Monahan&Neidel-Greenlee—http://bit.ly/1pNHAiL—#twitterfiction"
10:08:00,"They landed at 10:08 am., Nov 29, 1929, and having completed the first flight to the South Pole—L.Cox—http://bit.ly/1kFqmQV—#twitterfiction"
10:09:00,"summoning the date when the doc had been first composed, which turned out to be 10:09 A.M—@deankoontz—http://bit.ly/1ls2uDx—#twitterfiction"
10:10:00,"at 10:10 am. (yes. that's 10/10/10 at 1010), we got married barefoot on an organic farm—Sandler&Lee—http://bit.ly/1eDMY3C—#twitterfiction"
10:11:00,10:11am...his submarine had almost been suckered into precisely such a starshell trap—Bercuson&Herwig—http://bit.ly/1cupKIO—#twitterfiction
10:12:00,"armistice was signed at Panmunjom at 10:12 on Jul 27, 1953, bringing the Korean War to a close—J.Smith—http://bit.ly/1km9txI—#twitterfiction"
10:13:00,"orty different mineral pools, arriving at 10:13 A.M. in the town of Tomakoma—Elisabeth Bumiller—http://bit.ly/MEWwzX—#twitterfiction"
10:14:00,"10:14 am, seated in his office with six colleagues who had become inexplicably uncomfortable—J.Halperin—http://bit.ly/OOu6Wb—#twitterfiction"
10:15:00,Monday-10:15 A.M. Tanner left the elevator and walked down the thickly carpeted corridor—Robert Ludlum—http://bit.ly/NiA68C—#twitterfiction
10:16:00,"Telephoned 10:16 am., asking for Lalo, and when latter responded conversed several minutes—Manuel Puig—http://bit.ly/1km5AJa—#twitterfiction"
10:17:00,"Accordingly, at 10:17 am. Tyrwhitt signaled the 1st Flotilla to cover his crippled ship—R.Massie—http://bit.ly/1gJJGtJ—#twitterfiction"
10:18:00,10:18 A.M. SAT OCT 27 The morning ExComrn session had been under way in the Cabinet Room—Michael Dobbs—http://bit.ly/1pNIbB3—#twitterfiction
10:19:00,"Planes carrying the 82nd began taking off at 10:19 A.M., at five-second intervals—Will Irwin—http://bit.ly/1kGgVAN—#twitterfiction"
10:20:00,time now is twenty past ten. The dear knows you might try to be in time for your lectures—J.Joyce—http://bit.ly/1lnbG9i—#twitterfiction
10:21:00,the C-130 mission had departed at 10:21 Rubel thought about how tired the crew...must be—Tart&Keefe—http://bit.ly/1eE8cyu—#twitterfiction
10:22:27, the phone started ringing. It was 10:22:27. I looked at the caller ID and saw that it was him.—J.Foer—http://bit.ly/1lnezqN—#twitterfiction
10:23:00,... would likely have reached Washington by 10:23AM...the nation owes a debt...United 93—@steve_vogel—http://bit.ly/1jJocji—#twitterfiction
10:24:00,"at 10:24 AM Washington, D.C., time, we all raced back to the plumbing store—Katy Kelly—http://bit.ly/1hQgXUO—#twitterfiction"
10:25:00,"Instead, at 10:25AM. on Aug 17, a triumphant George Patton stood in his command car—Joseph E. Persico—http://bit.ly/1gJLjaJ—#twitterfiction"
10:26:00,At 10:26 am. Bremer handed over a blue binder of documents to Iraq's chief justice—Gordon&Trainor—http://bit.ly/1gJGXAD—#twitterfiction
10:27:00,In the living room. the clock glares 10:27 am...I should be at work. —Allison Winn Scotch—http://bit.ly/1cjXrlV—#twitterfiction
10:28:00,Libeskind claimed that every 9/11 the sun would shine on the plaza between 8:46 and 10:28—P.Goldberger—http://bit.ly/1eO0k8U—#twitterfiction
10:29:00,he showed himself at the vice managing editor's office at precisely 10:29 am—William Brinkley—http://bit.ly/1pMvQNH—#twitterfiction
10:30:00,Raines also instituted a 10:30 am. meeting of the paper's masthead—@sethmnookin—http://bit.ly/1mNCCnj—#twitterfiction
10:31:00,It was 10:31am. on D-day plus four (February 23) that the Stars and Stripes first flew—Kumiko Kakehashi—http://bit.ly/MEVlRb—#twitterfiction
10:32:00,The return trains from Aguas Calientes are at 10:32 am —Fodor's—http://bit.ly/1d9Mi4Y—#twitterfiction
10:33:00,"When I opened them again at 10:33 am., Principal Obermeyer was perched on a chair next—Mary Hershey—http://bit.ly/1pNJUGC—#twitterfiction"
10:34:00,"10:34 Flagler, his back bent with age and his dim eyes brimming with tears, stepped out—L.Standiford—http://bit.ly/1kFhOcU—#twitterfiction"
10:35:00,He had hit the sidewalk at 10:35 A.M. and had died on arrival.—Rex Stout—http://bit.ly/1hQy8FX—#twitterfiction
10:36:00,"she was then torpedoed and at 10:36 A.M. on May 27 she sunk beneath the waves—N.Polmar, ‎T.Allen—http://bit.ly/1d8ZzLd—#twitterfiction"
10:37:00,Bill took the podium at 10:37 am. and spoke for ten minutes about the education programs—S.Smith—http://bit.ly/1fRSsrK—#twitterfiction
10:38:00,"At 10:38 am., Buck makes the longest walk of his life, through the Dolphins' lobby—Steve Hubbard—http://bit.ly/1g27irL—#twitterfiction"
10:39:00,The President was...in a conversation with Postmaster General Marvin Watson...at 10:39—Sieg&Patterson—http://bit.ly/1kGhHh7—#twitterfiction
10:40:00,"attack to be made on Clark Field [Philippines] at 10:40 am. on December 7, 1941—M. Evans Brooks—http://bit.ly/1jJLfui—#twitterfiction"
10:41:00,"Then, on Tuesday, at precisely 10:41 AM, Henry Kaufman...did a volte-face—Roger Lowenstein—http://bit.ly/1hQDIrI—#twitterfiction"
10:42:00,"By 10:42 am. the next day, Bahr is certain that the convoy is approaching Rossbach.—Bercuson&Herwig—http://bit.ly/1mTH14E—#twitterfiction"
10:43:00,"At 10:43 A.M., a loud bang rang out, as huge flames bellowed out of the North Korean ship—B.Bechtol—http://bit.ly/1fzp4Yz—#twitterfiction"
10:44:00,Bock's Car arrived at Kokura at 10:44 local time to find that the target was obscured by cloud—R.Monk—http://bit.ly/1klHZYY—#twitterfiction
10:45:00,continuing in bursts of firing for varying periods up to 10:45 A.M. on the casemated guns—G.Blackburn—http://bit.ly/1d8V3wr—#twitterfiction
10:46:00,"The earthquake that struck Napier at 10:46 AM on Feb 3 1931, was — at 7.8 on the Richrer scale—Fodor's—http://bit.ly/1cuApTU—#twitterfiction"
10:47:00,So as she rolled over in bed to see four red numbers indicating 10:47 am—Rene Gutteridge—http://bit.ly/1eEWm7m—#twitterfiction
10:48:00,Reporters and spectators reassembled in the courtroom at 10:48 AM.—Joseph Wambaugh—http://bit.ly/1eDZr7I—#twitterfiction
10:49:00,"10:49 am depart Moutier by train—Clare Brown, Barbara Tapp, Karen Brown—http://bit.ly/1i3zYHX—#twitterfiction"
10:50:00,The morning bus leaves San Pedro at 10am for the airport and it leaves there at 10:50 am—Maria Fiallos—http://bit.ly/1kGkAhV—#twitterfiction
10:51:00,At 10:51 A.M. Stephens was more than a little surprised to see a grey regulation blanket—Colin Dexter—http://bit.ly/1kEEn1o—#twitterfiction
10:52:00,Madness at 10:52 am. on a bright summer's day.—Robert Ludlum—http://bit.ly/1mUimwV—#twitterfiction
10:53:00,He glanced at his watch: 10:53 A.M. And at that instant his cellular phone trilled—Francine Mathews—http://bit.ly/1fzi34d—#twitterfiction
10:54:00,"TODAY, 10:54 A.M. Kate takes a step forward.—Chris Pavone—http://bit.ly/1gJPgMC—#twitterfiction"
10:55:00,"MONDAY, 10:55AM The Nazarene Academy was the largest Catholic girls school in Philadelphia—R.Montanari—http://bit.ly/1dOXS2w—#twitterfiction"
10:56:00,"On May 23, 2009, at 10:56 AM, April Wmchell wrote: REGRETSY! That is fucking HILARIOUS—April Winchell—http://bit.ly/1fzjVty—#twitterfiction"
10:57:00,German officer reported that 2 of his men were killed by American artillery fire at 10:57—J.Persico—http://bit.ly/1mUk2GJ—#twitterfiction
10:58:00,It had been sent at 10:58 A.M. and consisted of three words: hard death hard—Peter Straub—http://bit.ly/NhNJF9—#twitterfiction
10:59:00,Sent: Thursday 10:59 PM From: Bill F...you were one of the most important people—Lee Robert Schreiber—http://bit.ly/NIoFXG—#twitterfiction
11:00:00,"By 11:00 am, his heart rate had decreased to 102 beats per minute—Edwidge Danticat—http://bit.ly/1hvuEdG—#twitterfiction"
11:01:00,"It was 11:01 A.M., time to pump up the outside directors for another round of bond financing—S.Willett—http://bit.ly/1hwkQQs—#twitterfiction"
11:02:00,"Wherewere you between the hoursof 8:50 A.M.and 11:02 A.M. on the morning of Dec. 11, 1998—Bill Bryson—http://bit.ly/1g1tKkY—#twitterfiction"
11:03:00,"rec'd the time of the flash in my log as 11:03, but a dense ground fog blanketed the terrain—@tombrokaw—http://bit.ly/NhFKYO—#twitterfiction"
11:04:00,It was up on the Times Web site by 11:04 am. My e-mail in-box filled.—Christopher Buckley—http://bit.ly/1hQdbLk—#twitterfiction
11:05:00,"On Wednesday, at 11:05 am., the police, led by Colin Cousens, arrested Tee Hee Hoffman—Mick Lowe—http://bit.ly/1ofukzP—#twitterfiction"
11:06:00,"It was now 11:06 am., and though neither brother had commented upon the phenomenon—Jane Urquhart—http://bit.ly/1lrZ0AV—#twitterfiction"
11:07:00,"At 11:07 am., a lever sprang. The floors opened, yanking the condemned into the air.—Joan Quigley—http://bit.ly/NHzxVR—#twitterfiction"
11:08:00,11:08 am. PDT From: rivrboat38 To: hardbod2637 leave pch gate open by 7:30 tonite!!! —J.Kellerman—http://bit.ly/1fzqimC—#twitterfiction
11:09:00,"11:09 A.M., which was what her watch had said—David Hill—http://bit.ly/OODCJ8—#twitterfiction"
11:10:00,TEN minutes after eleven in Archie McCue's room on the third floor of the extension—Kate Atkinson—http://bit.ly/1h5PMov—#twitterfiction
11:11:00,"Sandy died at 11:11 A.M., October 12, 1996—Michael Capuzzo, ‎Teresa Banik Capuzzo—http://bit.ly/1i3xWrp—#twitterfiction"
11:12:00,“The interview with Miriam Wu was interrupted for a break at 11:12 am.”—Stieg Larsson—http://bit.ly/1klU3JH—#twitterfiction
11:13:00,clock on the nightstand read 11:13 A.M. Desember was still trying to work her magic on her man—N.Turner—http://bit.ly/NizPT3—#twitterfiction
11:14:00,"Once my water broke, I gave about four good pushes and Connor was born, it was 11:14—Robert A. Bradley—http://bit.ly/1eE094G—#twitterfiction"
11:15:00,at 11:15 am. Charles McKim and Julia were married.—Mosette Broderick—http://bit.ly/1i3cP8z—#twitterfiction
11:16:00,POWERFUL CAR BOMB EXPLODED THIS MORNING AT 11:16 A.M. IN THE WESTMINSTER DISTRICT OF LONDON—C.Reich—http://bit.ly/OOAhtn—#twitterfiction
11:17:00,It was 11:17 am. on a Tuesday. I roamed the streets—Allison Whittenberg—http://bit.ly/1bWtQP3—#twitterfiction
11:18:00,At 11:18 am...the Cole had finished taking on fuel and was getting ready to cast off—Jon Krakauer—http://bit.ly/1eNZCZk—#twitterfiction
11:19:00,"Tuesday, 11:19 am. PST QUINCY HADN'T NOTICED IT AT FIRST. Neither had Kincaid.—Lisa Gardner—http://bit.ly/1pNJoIx—#twitterfiction"
11:20:00,At 11:20 A.M. the receiver once more crackled—Colin Dexter—http://bit.ly/1cjYtyl—#twitterfiction
11:21:00,Respiratory arrest ensued at 11:21 shortly followed by asystole on cardiac monitor.—Lurlene McDaniel—http://bit.ly/1eNDTkl—#twitterfiction
11:22:00,He reached for the phone once more. At 11:22 Jackson shouted along the corridor to Stephens—C.Dexter—http://bit.ly/MF8qtI—#twitterfiction
11:23:00,the time was 11:23 AM. He flicked through the channels...Infomercials. Scooby Doo. Basketball—S.Sigler—http://bit.ly/1eNuol9—#twitterfiction
11:24:00,The message arrived in the Kremlin at 11:24 A.M....Black smoke was still escaping—James Bamford—http://bit.ly/1bWsRyh—#twitterfiction
11:25:00,exactly 11:25 A.M. when I saw him emerge into the quad. My mother wasn't at his side—Robert Cormier—http://bit.ly/1mNw5cj—#twitterfiction
11:26:00,"It is 11:26 am. Bottle, check. Nap, check. We are on.—Natalie Taylor—http://bit.ly/1ofHSeU—#twitterfiction"
11:27:00,"Mia was born 9 February 1945 at 11:27 am, in Los Angeles.—David Ovason—http://bit.ly/1dObL0W—#twitterfiction"
11:28:00,meeting a friend at the reception desk of the Pierre Hotel in New York at 11:28 am—Alan Lightman—http://bit.ly/1cjJrZn—#twitterfiction
11:29:00,"It's 11:29 A.M., and the hundred or so men still alive on the Kursk are fighting for their lives—http://bit.ly/1kGQ3Ui—#twitterfiction"
11:30:00,This time it was Kumiko. The wall clock said eleven-thirty—Haruki Murakami -—http://bit.ly/1gdh3Hq—#twitterfiction
11:31:00,It's 11:31 am. by the digital clock that never stops blinking —Austin Grossman—http://bit.ly/1kFbRwu—#twitterfiction
11:32:00,"That morning, the new air arrived at 11:32 am., minutes before I saw something—Mike Bryan—http://bit.ly/1jJdSrC—#twitterfiction"
11:33:00,"By 11:33 A.M., the inquiry was officially over.—David Mixner, ‎Dennis Bailey—http://bit.ly/1dOh3cK—#twitterfiction"
11:34:00,"It's 11:34, have to take my mind off it. I open the algebra book, do equations in my head—J.Kellerman—http://bit.ly/1gJL9QP—#twitterfiction"
11:35:00,"Another at 11:35 am., in a less legible hand than Ryttinger's...—Stieg Larsson—http://bit.ly/OOigeJ—#twitterfiction"
11:36:00,"around 11:36 am. Pyongyang time, the U.S. Geological Survey picked up a 4.2-magnitude quake—D.Sanger—http://bit.ly/1mNGq7S—#twitterfiction"
11:37:00,"As she watched, it clicked over from 11:37 am...—Thom Lemmons—http://bit.ly/1eFg3Ml—#twitterfiction"
11:38:00,.... to 11:38. Another minute gone forever—Thom Lemmons—http://bit.ly/1eFg3Ml—#twitterfiction
11:39:00,"at 11:39 A.M., the space shuttle Challenger exploded in a ball of fire—Joseph Nathan Kane—http://bit.ly/1kFmX4J—#twitterfiction"
11:40:00,my insurance man at 11:40 am. was right back down at the bottom of the same list—George V. Higgins—http://bit.ly/1ofHMDT—#twitterfiction
11:41:00,At 11:41 A.M.. the first alarm rang out over the city—Randall Hansen—http://bit.ly/1fz6Qqh—#twitterfiction
11:42:00,"the flourish to her robotic precision. Yes, Kimberly noted that it was 11:42 am—Miriam Gershow—http://bit.ly/1mNujI1—#twitterfiction"
11:43:00,"She was. Olivia Marie. 9 pounds even, 191⁄2 inches long. Born at 11:43 A.M.—Rachel Gurevich—http://bit.ly/1hvL2uK—#twitterfiction"
11:44:00,"June 12, 11:44 AM Is that really what the firm thinks of the part~timers?—@jeremyblachman—http://bit.ly/1fzBZUn—#twitterfiction"
11:45:00,"At 11:45 A.M., cabinet members and advisers poured into the West Wing—Margaret Truman—http://bit.ly/1i3yBsE—#twitterfiction"
11:46:00,11:46 A.M. The mongoose sat so still it might have been a stuffed specimen in a diorama—Warren Fahy—http://bit.ly/1mTM84I—#twitterfiction
11:47:00,"... sent today at 11:47 am.,” Curry said checking his watch.—Marshall Karp—http://bit.ly/1bWv3pF—#twitterfiction"
11:48:00,"morning kind of light coming in through the shades, a small digital clock...reads 11:48 A.M.—C.Huston—http://bit.ly/1kEUjRf—#twitterfiction"
11:49:00,President Reagan spoke at 11:49 am. in the Rotunda of the Capitol—Anderson&Anderson—http://bit.ly/1hvAmMI—#twitterfiction
11:50:00,"Snyder let his patient sleep until 11:50 am., monitoring his blood pressure and respiration—Jim Newton—http://bit.ly/1eNxC87—#twitterfiction"
11:51:00,11:51 A.M.: Look up market price of littlenecks.—T. M. Shine—http://bit.ly/1ckoHAL—#twitterfiction
11:52:00,"He looked down at his watch and it read 11:52 A.M.—E. Lynn Harris, ‎Marita Golden—http://bit.ly/1kmFK7K—#twitterfiction"
11:53:00,"the throng was flowing fairly smoothly. At 11:53 A.M., however, something ...—Amanda Ripley—http://bit.ly/1hvj0PT—#twitterfiction"
11:54:00,"June 26,11:54 Stan on Huffingtonpost, responding to “Let's Shoot Mugabe and Be Done with It”—m.Coakley—http://bit.ly/1i3z3Ho—#twitterfiction"
11:55:00,"Beatrice has a loaded afternoon: RE. at 11:55 A.M. with her assigned class, then lunch.—Linda Dobson—http://bit.ly/1mUoyF9—#twitterfiction"
